"id","timestamp","reference","contract_type","entry_tick","exit_tick","buy_price","sell_price","profit"
1752,"2019-04-17 11:02:37 GMT+0000","90088435948","DIGITEVEN","1958.79","1958.79","2.80","0.00","-2.80"
1753,"2019-04-17 11:02:47 GMT+0000","90088451568","DIGITEVEN","1958.35","1958.35","5.60","0.00","-5.60"
1754,"2019-04-17 11:02:56 GMT+0000","90088465748","DIGITEVEN","1959.25","1959.25","11.20","0.00","-11.20"
1755,"2019-04-17 11:03:01 GMT+0000","90088474868","DIGITEVEN","1959.01","1959.01","22.40","0.00","-22.40"
1756,"2019-04-17 11:03:12 GMT+0000","90088492928","DIGITEVEN","1959.72","1959.72","44.80",87.84,"43.04"
1757,"2019-04-17 11:03:17 GMT+0000","90088501768","DIGITEVEN","1960.14","1960.14",0.35,0.66,"0.31"
1758,"2019-04-17 11:03:20 GMT+0000","90088508888","DIGITEVEN","1960.79","1960.79",0.35,"0.00","-0.35"
1759,"2019-04-17 11:03:24 GMT+0000","90088515268","DIGITEVEN","1960.78","1960.78","0.70",1.36,"0.66"
1760,"2019-04-17 11:03:29 GMT+0000","90088522648","DIGITEVEN","1960.81","1960.81",0.35,"0.00","-0.35"
1761,"2019-04-17 11:03:33 GMT+0000","90088529488","DIGITEVEN","1959.36","1959.36","0.70",1.36,"0.66"
1762,"2019-04-17 11:03:37 GMT+0000","90088536088","DIGITEVEN","1960.43","1960.43",0.35,"0.00","-0.35"
1763,"2019-04-17 11:03:41 GMT+0000","90088542548","DIGITEVEN","1961.11","1961.11","0.70","0.00","-0.70"
1764,"2019-04-17 11:03:44 GMT+0000","90088548848","DIGITEVEN","1961.40","1961.40","1.40",2.75,"1.35"
1765,"2019-04-17 11:03:54 GMT+0000","90088563208","DIGITEVEN","1963.13","1963.13",0.35,"0.00","-0.35"
1766,"2019-04-17 11:03:59 GMT+0000","90088572048","DIGITEVEN","1962.77","1962.77","0.70","0.00","-0.70"
1767,"2019-04-17 11:04:03 GMT+0000","90088579888","DIGITEVEN","1962.26","1962.26","1.40",2.75,"1.35"
1768,"2019-04-17 11:04:06 GMT+0000","90088586228","DIGITEVEN","1962.20","1962.20",0.35,0.66,"0.31"
1769,"2019-04-17 11:04:10 GMT+0000","90088591708","DIGITEVEN","1961.06","1961.06",0.35,0.66,"0.31"
1770,"2019-04-17 11:04:15 GMT+0000","90088599128","DIGITEVEN","1960.36","1960.36",0.35,0.66,"0.31"
1771,"2019-04-17 11:04:20 GMT+0000","90088608448","DIGITEVEN","1960.58","1960.58",0.35,0.66,"0.31"
1772,"2019-04-17 11:04:24 GMT+0000","90088614508","DIGITEVEN","1959.16","1959.16",0.35,0.66,"0.31"
1773,"2019-04-17 11:04:28 GMT+0000","90088621808","DIGITEVEN","1959.16","1959.16",0.35,0.66,"0.31"
1774,"2019-04-17 11:04:32 GMT+0000","90088628528","DIGITEVEN","1959.08","1959.08",0.35,0.66,"0.31"
1775,"2019-04-17 11:04:39 GMT+0000","90088638388","DIGITEVEN","1958.62","1958.62",0.35,0.66,"0.31"
1776,"2019-04-17 11:04:46 GMT+0000","90088648968","DIGITEVEN","1958.29","1958.29",0.35,"0.00","-0.35"
1777,"2019-04-17 11:04:50 GMT+0000","90088656608","DIGITEVEN","1957.86","1957.86","0.70",1.36,"0.66"
1778,"2019-04-17 11:04:54 GMT+0000","90088663628","DIGITEVEN","1957.83","1957.83",0.35,"0.00","-0.35"
1779,"2019-04-17 11:04:58 GMT+0000","90088670388","DIGITEVEN","1958.04","1958.04","0.70",1.36,"0.66"
1780,"2019-04-17 11:05:03 GMT+0000","90088680948","DIGITEVEN","1956.51","1956.51",0.35,"0.00","-0.35"
1781,"2019-04-17 11:05:07 GMT+0000","90088689888","DIGITEVEN","1956.61","1956.61","0.70","0.00","-0.70"
1782,"2019-04-17 11:05:18 GMT+0000","90088705348","DIGITEVEN","1957.05","1957.05","1.40","0.00","-1.40"
1783,"2019-04-17 11:05:22 GMT+0000","90088711888","DIGITEVEN","1958.24","1958.24","2.80",5.49,"2.69"
1784,"2019-04-17 11:05:27 GMT+0000","90088717428","DIGITEVEN","1957.58","1957.58",0.35,0.66,"0.31"
1785,"2019-04-17 11:05:30 GMT+0000","90088724928","DIGITEVEN","1958.31","1958.31",0.35,"0.00","-0.35"
1786,"2019-04-17 11:05:35 GMT+0000","90088731388","DIGITEVEN","1959.40","1959.40","0.70",1.36,"0.66"
1787,"2019-04-17 11:05:39 GMT+0000","90088738088","DIGITEVEN","1958.55","1958.55",0.35,"0.00","-0.35"
1788,"2019-04-17 11:05:48 GMT+0000","90088754288","DIGITEVEN","1959.65","1959.65","0.70","0.00","-0.70"
1789,"2019-04-17 11:05:56 GMT+0000","90088765948","DIGITEVEN","1960.25","1960.25","1.40","0.00","-1.40"
1790,"2019-04-17 11:06:01 GMT+0000","90088774508","DIGITEVEN","1961.12","1961.12","2.80",5.49,"2.69"
1791,"2019-04-17 11:06:11 GMT+0000","90088792468","DIGITEVEN","1960.15","1960.15",0.35,"0.00","-0.35"
1792,"2019-04-17 11:06:15 GMT+0000","90088799108","DIGITEVEN","1960.82","1960.82","0.70",1.36,"0.66"
1793,"2019-04-17 11:06:19 GMT+0000","90088806828","DIGITEVEN","1961.43","1961.43",0.35,"0.00","-0.35"
1794,"2019-04-17 11:06:23 GMT+0000","90088813428","DIGITEVEN","1961.63","1961.63","0.70","0.00","-0.70"
1795,"2019-04-17 11:06:27 GMT+0000","90088820128","DIGITEVEN","1960.99","1960.99","1.40","0.00","-1.40"
1796,"2019-04-17 11:06:36 GMT+0000","90088836408","DIGITEVEN","1961.79","1961.79","2.80","0.00","-2.80"
1797,"2019-04-17 11:06:47 GMT+0000","90088854448","DIGITEVEN","1963.91","1963.91","5.60","0.00","-5.60"
1798,"2019-04-17 11:06:56 GMT+0000","90088868228","DIGITEVEN","1962.91","1962.91","11.20","0.00","-11.20"
1799,"2019-04-17 11:07:01 GMT+0000","90088877608","DIGITEVEN","1962.96","1962.96","22.40",43.92,"21.52"
1800,"2019-04-17 11:07:10 GMT+0000","90088894248","DIGITEVEN","1966.25","1966.25",0.35,"0.00","-0.35"
1801,"2019-04-17 11:07:14 GMT+0000","90088900788","DIGITEVEN","1966.68","1966.68","0.70",1.36,"0.66"
1802,"2019-04-17 11:07:19 GMT+0000","90088909348","DIGITEVEN","1967.14","1967.14",0.35,0.66,"0.31"
1803,"2019-04-17 11:07:26 GMT+0000","90088920728","DIGITEVEN","1968.05","1968.05",0.35,"0.00","-0.35"
1804,"2019-04-17 11:07:31 GMT+0000","90088929468","DIGITEVEN","1968.44","1968.44","0.70",1.36,"0.66"
1805,"2019-04-17 11:07:35 GMT+0000","90088936408","DIGITEVEN","1967.33","1967.33",0.35,"0.00","-0.35"
1806,"2019-04-17 11:07:39 GMT+0000","90088943428","DIGITEVEN","1967.33","1967.33","0.70","0.00","-0.70"
1807,"2019-04-17 11:07:43 GMT+0000","90088949848","DIGITEVEN","1967.96","1967.96","1.40",2.75,"1.35"
1808,"2019-04-17 11:07:46 GMT+0000","90088956408","DIGITEVEN","1967.65","1967.65",0.35,"0.00","-0.35"
1809,"2019-04-17 11:07:50 GMT+0000","90088962648","DIGITEVEN","1968.68","1968.68","0.70",1.36,"0.66"
1810,"2019-04-17 11:07:54 GMT+0000","90088970468","DIGITEVEN","1970.25","1970.25",0.35,"0.00","-0.35"
1811,"2019-04-17 11:07:59 GMT+0000","90088978348","DIGITEVEN","1969.75","1969.75","0.70","0.00","-0.70"
1812,"2019-04-17 11:08:04 GMT+0000","90088988288","DIGITEVEN","1969.50","1969.50","1.40",2.75,"1.35"
1813,"2019-04-17 11:08:09 GMT+0000","90088996048","DIGITEVEN","1970.54","1970.54",0.35,0.66,"0.31"
1814,"2019-04-17 11:08:12 GMT+0000","90089001968","DIGITEVEN","1971.21","1971.21",0.35,"0.00","-0.35"
1815,"2019-04-17 11:08:16 GMT+0000","90089009388","DIGITEVEN","1971.57","1971.57","0.70","0.00","-0.70"
1816,"2019-04-17 11:08:21 GMT+0000","90089017448","DIGITEVEN","1971.41","1971.41","1.40","0.00","-1.40"
1817,"2019-04-17 11:08:30 GMT+0000","90089031308","DIGITEVEN","1971.76","1971.76","2.80",5.49,"2.69"
1818,"2019-04-17 11:08:38 GMT+0000","90089046068","DIGITEVEN","1971.82","1971.82",0.35,0.66,"0.31"
1819,"2019-04-17 11:08:42 GMT+0000","90089052988","DIGITEVEN","1971.64","1971.64",0.35,0.66,"0.31"
1820,"2019-04-17 11:08:46 GMT+0000","90089058888","DIGITEVEN","1970.60","1970.60",0.35,0.66,"0.31"
1821,"2019-04-17 11:08:52 GMT+0000","90089066828","DIGITEVEN","1969.87","1969.87",0.35,"0.00","-0.35"
1822,"2019-04-17 11:08:57 GMT+0000","90089075248","DIGITEVEN","1970.65","1970.65","0.70","0.00","-0.70"
1823,"2019-04-17 11:09:07 GMT+0000","90089092828","DIGITEVEN","1971.20","1971.20","1.40",2.75,"1.35"
1824,"2019-04-17 11:09:11 GMT+0000","90089099948","DIGITEVEN","1970.04","1970.04",0.35,0.66,"0.31"
1825,"2019-04-17 11:09:14 GMT+0000","90089105588","DIGITEVEN","1970.29","1970.29",0.35,"0.00","-0.35"
1826,"2019-04-17 11:09:18 GMT+0000","90089112928","DIGITEVEN","1970.97","1970.97","0.70","0.00","-0.70"
1827,"2019-04-17 11:09:23 GMT+0000","90089120308","DIGITEVEN","1971.05","1971.05","1.40","0.00","-1.40"
1828,"2019-04-17 11:09:32 GMT+0000","90089135668","DIGITEVEN","1974.55","1974.55","2.80","0.00","-2.80"
1829,"2019-04-17 11:09:43 GMT+0000","90089153688","DIGITEVEN","1974.20","1974.20","5.60",10.98,"5.38"
1830,"2019-04-17 11:09:49 GMT+0000","90089163208","DIGITEVEN","1974.00","1974.00",0.35,0.66,"0.31"
1831,"2019-04-17 11:09:52 GMT+0000","90089168328","DIGITEVEN","1974.32","1974.32",0.35,0.66,"0.31"
1832,"2019-04-17 11:09:56 GMT+0000","90089176068","DIGITEVEN","1974.33","1974.33",0.35,"0.00","-0.35"
1833,"2019-04-17 11:10:00 GMT+0000","90089184328","DIGITEVEN","1973.29","1973.29","0.70","0.00","-0.70"
1834,"2019-04-17 11:10:05 GMT+0000","90089195888","DIGITEVEN","1973.95","1973.95","1.40","0.00","-1.40"
1835,"2019-04-17 11:10:09 GMT+0000","90089203948","DIGITEVEN","1974.76","1974.76","2.80",5.49,"2.69"
1836,"2019-04-17 11:10:13 GMT+0000","90089210888","DIGITEVEN","1973.95","1973.95",0.35,"0.00","-0.35"
1837,"2019-04-17 11:10:16 GMT+0000","90089216168","DIGITEVEN","1973.15","1973.15","0.70","0.00","-0.70"
1838,"2019-04-17 11:10:20 GMT+0000","90089223328","DIGITEVEN","1973.03","1973.03","1.40","0.00","-1.40"
1839,"2019-04-17 11:10:24 GMT+0000","90089229408","DIGITEVEN","1972.64","1972.64","2.80",5.49,"2.69"
1840,"2019-04-17 11:10:29 GMT+0000","90089236408","DIGITEVEN","1973.09","1973.09",0.35,"0.00","-0.35"
1841,"2019-04-17 11:10:33 GMT+0000","90089243628","DIGITEVEN","1972.86","1972.86","0.70",1.36,"0.66"
1842,"2019-04-17 11:10:38 GMT+0000","90089251788","DIGITEVEN","1972.19","1972.19",0.35,"0.00","-0.35"
1843,"2019-04-17 11:10:42 GMT+0000","90089259408","DIGITEVEN","1972.32","1972.32","0.70",1.36,"0.66"
1844,"2019-04-17 11:10:47 GMT+0000","90089266328","DIGITEVEN","1971.81","1971.81",0.35,"0.00","-0.35"
1845,"2019-04-17 11:10:51 GMT+0000","90089273548","DIGITEVEN","1970.27","1970.27","0.70","0.00","-0.70"
1846,"2019-04-17 11:11:00 GMT+0000","90089288088","DIGITEVEN","1969.50","1969.50","1.40",2.75,"1.35"
1847,"2019-04-17 11:11:04 GMT+0000","90089297508","DIGITEVEN","1970.00","1970.00",0.35,0.66,"0.31"
1848,"2019-04-17 11:11:09 GMT+0000","90089304708","DIGITEVEN","1969.95","1969.95",0.35,"0.00","-0.35"
1849,"2019-04-17 11:11:12 GMT+0000","90089311128","DIGITEVEN","1968.87","1968.87","0.70","0.00","-0.70"
1850,"2019-04-17 11:11:17 GMT+0000","90089316928","DIGITEVEN","1968.47","1968.47","1.40","0.00","-1.40"
1851,"2019-04-17 11:11:21 GMT+0000","90089323728","DIGITEVEN","1968.28","1968.28","2.80",5.49,"2.69"
1852,"2019-04-17 11:11:24 GMT+0000","90089329568","DIGITEVEN","1967.68","1967.68",0.35,0.66,"0.31"
1853,"2019-04-17 11:11:28 GMT+0000","90089335248","DIGITEVEN","1967.81","1967.81",0.35,"0.00","-0.35"
1854,"2019-04-17 11:11:34 GMT+0000","90089344168","DIGITEVEN","1967.38","1967.38","0.70",1.36,"0.66"
1855,"2019-04-17 11:11:38 GMT+0000","90089352568","DIGITEVEN","1968.10","1968.10",0.35,0.66,"0.31"
1856,"2019-04-17 11:11:42 GMT+0000","90089357788","DIGITEVEN","1967.79","1967.79",0.35,"0.00","-0.35"
1857,"2019-04-17 11:11:47 GMT+0000","90089364608","DIGITEVEN","1966.86","1966.86","0.70",1.36,"0.66"
1858,"2019-04-17 11:11:50 GMT+0000","90089370868","DIGITEVEN","1966.76","1966.76",0.35,0.66,"0.31"
1859,"2019-04-17 11:11:55 GMT+0000","90089377008","DIGITEVEN","1965.77","1965.77",0.35,"0.00","-0.35"
1860,"2019-04-17 11:12:04 GMT+0000","90089391648","DIGITEVEN","1965.19","1965.19","0.70","0.00","-0.70"
1861,"2019-04-17 11:12:08 GMT+0000","90089399468","DIGITEVEN","1964.78","1964.78","1.40",2.75,"1.35"
1862,"2019-04-17 11:12:13 GMT+0000","90089405208","DIGITEVEN","1963.95","1963.95",0.35,"0.00","-0.35"
1863,"2019-04-17 11:12:17 GMT+0000","90089411968","DIGITEVEN","1964.35","1964.35","0.70","0.00","-0.70"
1864,"2019-04-17 11:12:20 GMT+0000","90089418288","DIGITEVEN","1964.31","1964.31","1.40","0.00","-1.40"
1865,"2019-04-17 11:12:25 GMT+0000","90089423748","DIGITEVEN","1963.64","1963.64","2.80",5.49,"2.69"
1866,"2019-04-17 11:12:29 GMT+0000","90089430268","DIGITEVEN","1964.28","1964.28",0.35,0.66,"0.31"
1867,"2019-04-17 11:12:33 GMT+0000","90089436848","DIGITEVEN","1964.36","1964.36",0.35,0.66,"0.31"
1868,"2019-04-17 11:12:36 GMT+0000","90089442568","DIGITEVEN","1964.12","1964.12",0.35,0.66,"0.31"
1869,"2019-04-17 11:12:41 GMT+0000","90089449808","DIGITEVEN","1965.07","1965.07",0.35,"0.00","-0.35"
1870,"2019-04-17 11:12:45 GMT+0000","90089456428","DIGITEVEN","1964.71","1964.71","0.70","0.00","-0.70"
1871,"2019-04-17 11:12:54 GMT+0000","90089469488","DIGITEVEN","1966.03","1966.03","1.40","0.00","-1.40"
1872,"2019-04-17 11:12:58 GMT+0000","90089476188","DIGITEVEN","1966.29","1966.29","2.80","0.00","-2.80"
1873,"2019-04-17 11:13:10 GMT+0000","90089495848","DIGITEVEN","1965.61","1965.61","5.60","0.00","-5.60"
1874,"2019-04-17 11:13:14 GMT+0000","90089501888","DIGITEVEN","1965.44","1965.44","11.20",21.96,"10.76"
1875,"2019-04-17 11:13:18 GMT+0000","90089508508","DIGITEVEN","1966.81","1966.81",0.35,"0.00","-0.35"
1876,"2019-04-17 11:13:22 GMT+0000","90089515388","DIGITEVEN","1966.37","1966.37","0.70","0.00","-0.70"
1877,"2019-04-17 11:13:26 GMT+0000","90089521768","DIGITEVEN","1964.94","1964.94","1.40",2.75,"1.35"
1878,"2019-04-17 11:13:30 GMT+0000","90089528948","DIGITEVEN","1964.02","1964.02",0.35,0.66,"0.31"
1879,"2019-04-17 11:13:34 GMT+0000","90089535288","DIGITEVEN","1963.04","1963.04",0.35,0.66,"0.31"
1880,"2019-04-17 11:13:39 GMT+0000","90089542728","DIGITEVEN","1963.45","1963.45",0.35,"0.00","-0.35"
1881,"2019-04-17 11:13:42 GMT+0000","90089548968","DIGITEVEN","1963.31","1963.31","0.70","0.00","-0.70"
1882,"2019-04-17 11:13:47 GMT+0000","90089555388","DIGITEVEN","1964.54","1964.54","1.40",2.75,"1.35"
1883,"2019-04-17 11:13:51 GMT+0000","90089562068","DIGITEVEN","1963.10","1963.10",0.35,0.66,"0.31"
1884,"2019-04-17 11:13:58 GMT+0000","90089573128","DIGITEVEN","1963.26","1963.26",0.35,0.66,"0.31"
1885,"2019-04-17 11:14:02 GMT+0000","90089580668","DIGITEVEN","1964.05","1964.05",0.35,"0.00","-0.35"
1886,"2019-04-17 11:14:06 GMT+0000","90089587028","DIGITEVEN","1964.74","1964.74","0.70",1.36,"0.66"
1887,"2019-04-17 11:14:10 GMT+0000","90089592828","DIGITEVEN","1964.12","1964.12",0.35,0.66,"0.31"
1888,"2019-04-17 11:14:14 GMT+0000","90089598468","DIGITEVEN","1964.61","1964.61",0.35,"0.00","-0.35"
1889,"2019-04-17 11:14:18 GMT+0000","90089605608","DIGITEVEN","1963.90","1963.90","0.70",1.36,"0.66"
1890,"2019-04-17 11:14:22 GMT+0000","90089612788","DIGITEVEN","1964.57","1964.57",0.35,"0.00","-0.35"
1891,"2019-04-17 11:14:26 GMT+0000","90089618768","DIGITEVEN","1965.78","1965.78","0.70",1.36,"0.66"
1892,"2019-04-17 11:14:31 GMT+0000","90089626468","DIGITEVEN","1965.78","1965.78",0.35,0.66,"0.31"
1893,"2019-04-17 11:14:36 GMT+0000","90089634768","DIGITEVEN","1966.33","1966.33",0.35,"0.00","-0.35"
1894,"2019-04-17 11:14:40 GMT+0000","90089641948","DIGITEVEN","1965.10","1965.10","0.70",1.36,"0.66"
1895,"2019-04-17 11:14:44 GMT+0000","90089647788","DIGITEVEN","1964.80","1964.80",0.35,0.66,"0.31"
1896,"2019-04-17 11:14:48 GMT+0000","90089654668","DIGITEVEN","1964.54","1964.54",0.35,0.66,"0.31"
1897,"2019-04-17 11:14:52 GMT+0000","90089661108","DIGITEVEN","1964.56","1964.56",0.35,0.66,"0.31"
1898,"2019-04-17 11:14:56 GMT+0000","90089666988","DIGITEVEN","1963.98","1963.98",0.35,0.66,"0.31"
1899,"2019-04-17 11:15:00 GMT+0000","90089674588","DIGITEVEN","1963.94","1963.94",0.35,0.66,"0.31"
1900,"2019-04-17 11:15:04 GMT+0000","90089685168","DIGITEVEN","1964.52","1964.52",0.35,0.66,"0.31"
1901,"2019-04-17 11:15:09 GMT+0000","90089694828","DIGITEVEN","1964.81","1964.81",0.35,"0.00","-0.35"
1902,"2019-04-17 11:15:12 GMT+0000","90089700908","DIGITEVEN","1965.87","1965.87","0.70","0.00","-0.70"
1903,"2019-04-17 11:15:16 GMT+0000","90089706988","DIGITEVEN","1966.34","1966.34","1.40",2.75,"1.35"
1904,"2019-04-17 11:15:20 GMT+0000","90089713488","DIGITEVEN","1965.04","1965.04",0.35,0.66,"0.31"
1905,"2019-04-17 11:15:24 GMT+0000","90089718968","DIGITEVEN","1964.64","1964.64",0.35,0.66,"0.31"
1906,"2019-04-17 11:15:28 GMT+0000","90089725108","DIGITEVEN","1964.35","1964.35",0.35,"0.00","-0.35"
1907,"2019-04-17 11:15:32 GMT+0000","90089732068","DIGITEVEN","1964.80","1964.80","0.70",1.36,"0.66"
1908,"2019-04-17 11:15:36 GMT+0000","90089738248","DIGITEVEN","1964.01","1964.01",0.35,"0.00","-0.35"
1909,"2019-04-17 11:15:40 GMT+0000","90089744068","DIGITEVEN","1963.93","1963.93","0.70","0.00","-0.70"
1910,"2019-04-17 11:15:44 GMT+0000","90089749908","DIGITEVEN","1962.77","1962.77","1.40","0.00","-1.40"
1911,"2019-04-17 11:15:49 GMT+0000","90089756368","DIGITEVEN","1961.96","1961.96","2.80",5.49,"2.69"
1912,"2019-04-17 11:15:52 GMT+0000","90089762068","DIGITEVEN","1961.04","1961.04",0.35,0.66,"0.31"
1913,"2019-04-17 11:15:56 GMT+0000","90089767668","DIGITEVEN","1960.16","1960.16",0.35,0.66,"0.31"
1914,"2019-04-17 11:16:00 GMT+0000","90089775028","DIGITEVEN","1960.43","1960.43",0.35,"0.00","-0.35"
1915,"2019-04-17 11:16:04 GMT+0000","90089781908","DIGITEVEN","1961.32","1961.32","0.70",1.36,"0.66"
1916,"2019-04-17 11:16:08 GMT+0000","90089788668","DIGITEVEN","1959.76","1959.76",0.35,0.66,"0.31"
1917,"2019-04-17 11:16:12 GMT+0000","90089794548","DIGITEVEN","1960.09","1960.09",0.35,"0.00","-0.35"
1918,"2019-04-17 11:16:16 GMT+0000","90089800748","DIGITEVEN","1960.07","1960.07","0.70","0.00","-0.70"
1919,"2019-04-17 11:16:21 GMT+0000","90089808188","DIGITEVEN","1959.28","1959.28","1.40",2.75,"1.35"
1920,"2019-04-17 11:16:24 GMT+0000","90089813308","DIGITEVEN","1959.08","1959.08",0.35,0.66,"0.31"
1921,"2019-04-17 11:16:28 GMT+0000","90089819748","DIGITEVEN","1959.84","1959.84",0.35,0.66,"0.31"
1922,"2019-04-17 11:16:32 GMT+0000","90089826648","DIGITEVEN","1960.62","1960.62",0.35,0.66,"0.31"
1923,"2019-04-17 11:16:36 GMT+0000","90089833148","DIGITEVEN","1960.23","1960.23",0.35,"0.00","-0.35"
1924,"2019-04-17 11:16:40 GMT+0000","90089839528","DIGITEVEN","1959.34","1959.34","0.70",1.36,"0.66"
1925,"2019-04-17 11:16:44 GMT+0000","90089845748","DIGITEVEN","1958.90","1958.90",0.35,0.66,"0.31"
1926,"2019-04-17 11:16:48 GMT+0000","90089852168","DIGITEVEN","1960.05","1960.05",0.35,"0.00","-0.35"
1927,"2019-04-17 11:16:52 GMT+0000","90089858908","DIGITEVEN","1959.60","1959.60","0.70",1.36,"0.66"
1928,"2019-04-17 11:16:56 GMT+0000","90089865228","DIGITEVEN","1958.53","1958.53",0.35,"0.00","-0.35"
1929,"2019-04-17 11:17:00 GMT+0000","90089872288","DIGITEVEN","1958.03","1958.03","0.70","0.00","-0.70"
1930,"2019-04-17 11:17:06 GMT+0000","90089880568","DIGITEVEN","1957.50","1957.50","1.40",2.75,"1.35"
1931,"2019-04-17 11:17:10 GMT+0000","90089889068","DIGITEVEN","1956.75","1956.75",0.35,"0.00","-0.35"
1932,"2019-04-17 11:17:14 GMT+0000","90089896008","DIGITEVEN","1957.26","1957.26","0.70",1.36,"0.66"
1933,"2019-04-17 11:17:18 GMT+0000","90089903028","DIGITEVEN","1957.03","1957.03",0.35,"0.00","-0.35"
1934,"2019-04-17 11:17:22 GMT+0000","90089909548","DIGITEVEN","1958.40","1958.40","0.70",1.36,"0.66"
1935,"2019-04-17 11:17:27 GMT+0000","90089916348","DIGITEVEN","1957.51","1957.51",0.35,"0.00","-0.35"
1936,"2019-04-17 11:17:30 GMT+0000","90089922748","DIGITEVEN","1956.97","1956.97","0.70","0.00","-0.70"
1937,"2019-04-17 11:17:35 GMT+0000","90089929448","DIGITEVEN","1956.27","1956.27","1.40","0.00","-1.40"
1938,"2019-04-17 11:17:38 GMT+0000","90089935508","DIGITEVEN","1956.39","1956.39","2.80","0.00","-2.80"
1939,"2019-04-17 11:17:49 GMT+0000","90089952188","DIGITEVEN","1957.58","1957.58","5.60",10.98,"5.38"
1940,"2019-04-17 11:17:56 GMT+0000","90089964168","DIGITEVEN","1958.11","1958.11",0.35,"0.00","-0.35"
1941,"2019-04-17 11:18:01 GMT+0000","90089972008","DIGITEVEN","1957.71","1957.71","0.70","0.00","-0.70"
1942,"2019-04-17 11:18:05 GMT+0000","90089978488","DIGITEVEN","1958.67","1958.67","1.40","0.00","-1.40"
1943,"2019-04-17 11:18:14 GMT+0000","90089992288","DIGITEVEN","1958.62","1958.62","2.80",5.49,"2.69"
1944,"2019-04-17 11:18:18 GMT+0000","90089999768","DIGITEVEN","1957.97","1957.97",0.35,"0.00","-0.35"
1945,"2019-04-17 11:18:22 GMT+0000","90090006948","DIGITEVEN","1957.65","1957.65","0.70","0.00","-0.70"
1946,"2019-04-17 11:18:26 GMT+0000","90090013028","DIGITEVEN","1958.54","1958.54","1.40",2.75,"1.35"
1947,"2019-04-17 11:18:30 GMT+0000","90090019448","DIGITEVEN","1958.16","1958.16",0.35,0.66,"0.31"
1948,"2019-04-17 11:18:34 GMT+0000","90090026008","DIGITEVEN","1958.03","1958.03",0.35,"0.00","-0.35"
1949,"2019-04-17 11:18:39 GMT+0000","90090033068","DIGITEVEN","1957.79","1957.79","0.70","0.00","-0.70"
1950,"2019-04-17 11:18:44 GMT+0000","90090040328","DIGITEVEN","1958.22","1958.22","1.40",2.75,"1.35"
1951,"2019-04-17 11:18:48 GMT+0000","90090047648","DIGITEVEN","1958.63","1958.63",0.35,"0.00","-0.35"
1952,"2019-04-17 11:18:52 GMT+0000","90090054148","DIGITEVEN","1958.42","1958.42","0.70",1.36,"0.66"
1953,"2019-04-17 11:18:57 GMT+0000","90090060508","DIGITEVEN","1958.78","1958.78",0.35,0.66,"0.31"
1954,"2019-04-17 11:19:00 GMT+0000","90090066888","DIGITEVEN","1959.28","1959.28",0.35,0.66,"0.31"
1955,"2019-04-17 11:19:04 GMT+0000","90090072868","DIGITEVEN","1958.45","1958.45",0.35,"0.00","-0.35"
1956,"2019-04-17 11:19:09 GMT+0000","90090080068","DIGITEVEN","1957.39","1957.39","0.70","0.00","-0.70"
1957,"2019-04-17 11:19:16 GMT+0000","90090090768","DIGITEVEN","1958.17","1958.17","1.40","0.00","-1.40"
1958,"2019-04-17 11:19:20 GMT+0000","90090098548","DIGITEVEN","1958.25","1958.25","2.80","0.00","-2.80"
1959,"2019-04-17 11:19:31 GMT+0000","90090115488","DIGITEVEN","1957.83","1957.83","5.60","0.00","-5.60"
1960,"2019-04-17 11:19:36 GMT+0000","90090122968","DIGITEVEN","1957.11","1957.11","11.20","0.00","-11.20"
1961,"2019-04-17 11:19:40 GMT+0000","90090131008","DIGITEVEN","1956.65","1956.65","22.40","0.00","-22.40"
1962,"2019-04-17 11:19:48 GMT+0000","90090142488","DIGITEVEN","1956.83","1956.83","44.80","0.00","-44.80"
1963,"2019-04-17 11:19:53 GMT+0000","90090149888","DIGITEVEN","1955.81","1955.81","89.60","0.00","-89.60"
1964,"2019-04-17 11:20:00 GMT+0000","90090162388","DIGITEVEN","1954.71","1954.71","179.20","0.00","-179.20"
1965,"2019-04-17 11:20:04 GMT+0000","90090172168","DIGITEVEN","1955.46","1955.46","358.40",702.75,"344.35"
1966,"2019-04-17 11:20:08 GMT+0000","90090179468","DIGITEVEN","1955.75","1955.75",0.35,"0.00","-0.35"
1967,"2019-04-17 11:20:12 GMT+0000","90090186268","DIGITEVEN","1957.19","1957.19","0.70","0.00","-0.70"
1968,"2019-04-17 11:20:16 GMT+0000","90090192388","DIGITEVEN","1957.05","1957.05","1.40","0.00","-1.40"
1969,"2019-04-17 11:20:20 GMT+0000","90090198588","DIGITEVEN","1956.51","1956.51","2.80","0.00","-2.80"
1970,"2019-04-17 11:20:31 GMT+0000","90090214228","DIGITEVEN","1955.62","1955.62","5.60",10.98,"5.38"
1971,"2019-04-17 11:20:40 GMT+0000","90090226728","DIGITEVEN","1954.78","1954.78",0.35,0.66,"0.31"
1972,"2019-04-17 11:20:44 GMT+0000","90090234428","DIGITEVEN","1955.60","1955.60",0.35,0.66,"0.31"
1973,"2019-04-17 11:20:49 GMT+0000","90090240808","DIGITEVEN","1955.28","1955.28",0.35,0.66,"0.31"
1974,"2019-04-17 11:20:52 GMT+0000","90090246428","DIGITEVEN","1956.06","1956.06",0.35,0.66,"0.31"
1975,"2019-04-17 11:20:56 GMT+0000","90090252668","DIGITEVEN","1955.61","1955.61",0.35,"0.00","-0.35"
